time	Roll (degrees)	Yaw (degrees)	Pitch (degrees)	X	Y	Z
19.300000	0.016762	0.034264	-0.154673	0.002531	0.001110	0.000000
19.350000	0.016762	0.034264	-0.154673	0.002531	0.001110	-0.001263
19.400000	0.016762	0.034264	-0.154673	0.002531	0.001110	-0.002557
19.450000	0.016762	0.034264	-0.154673	0.002531	0.001110	-0.003872
19.500000	0.016762	0.034264	-0.154673	0.002531	0.001110	-0.005211
19.550000	0.016762	0.034264	-0.154673	0.002556	0.001106	-0.006570
19.600000	0.016762	0.034264	-0.154673	0.002580	0.001096	-0.007946
19.650000	0.016762	0.034264	-0.154673	0.002599	0.001087	-0.009334
19.700000	0.016762	0.034264	-0.154673	0.002619	0.001079	-0.010732
19.750000	0.016762	0.034264	-0.154673	0.002648	0.001074	-0.012134
19.800000	0.016762	0.034264	-0.154673	0.002690	0.001073	-0.013533
19.850000	0.016762	0.034264	-0.154673	0.002750	0.001072	-0.014919
19.900000	0.016762	0.034264	-0.154673	0.002825	0.001070	-0.016287
19.950000	0.016762	0.034264	-0.154673	0.002910	0.001071	-0.017618
20.000000	0.740549	0.034264	-0.154673	0.002910	0.001059	-0.018909
20.050000	1.410969	0.034264	-0.154673	0.002910	0.001040	-0.020139
20.100000	1.985079	0.034264	-0.154673	0.002910	0.001006	-0.021332
20.150000	1.985079	0.034264	0.578191	0.003028	0.001006	-0.022481
20.200000	1.985079	0.034264	1.321768	0.003151	0.001006	-0.022481
20.250000	1.985079	0.034264	1.321768	0.003280	0.000948	-0.022481
20.300000	1.985079	0.034264	1.321768	0.003426	0.000876	-0.022481
20.350000	1.985079	0.034264	1.321768	0.003582	0.000790	-0.022481
20.400000	1.985079	0.034264	1.321768	0.003743	0.000685	-0.022481
20.450000	1.985079	0.034264	1.321768	0.003904	0.000560	-0.022481
20.500000	1.864097	0.034264	1.321768	0.003904	0.000415	-0.022481
20.550000	1.643662	0.034264	1.321768	0.003904	0.000260	-0.022481
20.600000	1.339207	0.034264	1.321768	0.003904	0.000092	-0.023579
20.650000	1.047951	0.034264	1.321768	0.003904	-0.000078	-0.024703
20.700000	0.794332	0.034264	1.321768	0.003904	-0.000254	-0.025855
20.750000	0.596586	0.034264	1.321768	0.003904	-0.000431	-0.027022
20.800000	0.502934	0.034264	1.321768	0.003904	-0.000612	-0.028208
20.850000	0.502934	0.034264	1.321768	0.004066	-0.000793	-0.029401
20.900000	0.502934	0.034264	1.321768	0.004232	-0.000974	-0.030602
20.950000	0.502934	0.034264	1.321768	0.004399	-0.001157	-0.031812
21.000000	0.502934	0.034264	1.321768	0.004567	-0.001342	-0.033026
21.050000	0.502934	0.034264	1.321768	0.004730	-0.001527	-0.034238
21.100000	0.502934	0.034264	1.321768	0.004891	-0.001713	-0.035453
21.150000	0.502934	0.034264	1.321768	0.005051	-0.001898	-0.036666
21.200000	0.502934	0.034264	1.321768	0.005209	-0.002086	-0.037880
21.250000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.039093
21.300000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.040307
21.350000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.041520
21.400000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.042733
21.450000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.043944
21.500000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.045158
21.550000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.045158
21.600000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.045158
21.650000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.045158
21.700000	0.502934	0.034264	1.321768	0.005369	-0.002272	-0.045158
21.750000	0.502934	0.034264	1.321768	0.005541	-0.002272	-0.045158
21.800000	0.502934	0.034264	1.321768	0.005714	-0.002272	-0.045158
21.850000	0.502934	0.034264	1.321768	0.005888	-0.002272	-0.045158
21.900000	0.502934	0.034264	1.321768	0.006061	-0.002272	-0.045158
21.950000	0.502934	0.034264	1.321768	0.006233	-0.002272	-0.045158
22.000000	0.502934	0.034264	1.321768	0.006233	-0.002272	-0.045158
22.050000	0.502934	0.034264	1.321768	0.006233	-0.002272	-0.045158
22.100000	0.502934	0.034264	1.321768	0.006233	-0.002272	-0.045158
22.150000	0.502934	0.034264	1.321768	0.006233	-0.002272	-0.045158
22.200000	0.502934	0.034264	1.321768	0.006233	-0.002272	-0.045158
22.250000	0.502934	0.034264	1.321768	0.006414	-0.002272	-0.045158
22.300000	0.502934	0.034264	1.321768	0.006596	-0.002272	-0.045158
22.350000	0.502934	0.034264	1.321768	0.006776	-0.002272	-0.045158
22.400000	0.502934	0.034264	1.321768	0.006960	-0.002272	-0.045158
22.450000	0.502934	0.034264	1.321768	0.007146	-0.002272	-0.045158
22.500000	0.502934	0.034264	1.321768	0.007337	-0.002272	-0.045158
22.550000	0.502934	0.034264	1.321768	0.007530	-0.002272	-0.045158
22.600000	0.502934	0.034264	1.321768	0.007726	-0.002272	-0.045158
22.650000	0.502934	0.034264	1.321768	0.007925	-0.002272	-0.045158
22.700000	0.502934	0.034264	1.321768	0.008125	-0.002272	-0.045158
22.750000	0.502934	0.034264	1.321768	0.008326	-0.002272	-0.045158
22.800000	0.502934	0.034264	1.321768	0.008528	-0.002272	-0.045158
22.850000	0.502934	0.034264	1.321768	0.008733	-0.002272	-0.046350
22.900000	0.502934	0.034264	1.321768	0.008941	-0.002272	-0.047528
22.950000	0.502934	0.034264	1.321768	0.009154	-0.002446	-0.048690
23.000000	0.502934	0.034264	1.321768	0.009369	-0.002614	-0.049837
23.050000	0.502934	0.034264	1.321768	0.009584	-0.002780	-0.050977
23.100000	0.502934	0.034264	1.321768	0.009801	-0.002937	-0.052107
23.150000	0.502934	0.034264	1.321768	0.010020	-0.003088	-0.053240
23.200000	0.502934	0.034264	1.321768	0.010240	-0.003225	-0.054365
23.250000	0.502934	0.034264	1.321768	0.010459	-0.003350	-0.055492
23.300000	0.502934	0.034264	1.321768	0.010684	-0.003460	-0.056619
23.350000	0.502934	0.034264	1.321768	0.010911	-0.003561	-0.057750
23.400000	0.502934	0.034264	0.626155	0.011139	-0.003561	-0.058882
23.450000	0.502934	0.034264	-0.076183	0.011363	-0.003561	-0.060013
23.500000	0.502934	0.034264	-0.076183	0.011589	-0.003623	-0.061155
23.550000	0.502934	0.034264	-0.076183	0.011808	-0.003680	-0.062312
23.600000	0.502934	0.034264	-0.076183	0.012027	-0.003729	-0.063490
23.650000	0.502934	0.034264	-0.076183	0.012243	-0.003770	-0.064689
23.700000	0.502934	0.034264	-0.076183	0.012457	-0.003802	-0.065906
23.750000	0.502934	0.034264	-0.076183	0.012659	-0.003832	-0.067137
23.800000	0.502934	0.034264	-0.076183	0.012858	-0.003848	-0.068372
23.850000	0.502934	0.034264	-0.076183	0.013048	-0.003861	-0.069623
23.900000	0.502934	0.034264	-0.076183	0.013234	-0.003872	-0.070880
23.950000	0.502934	0.034264	-0.076183	0.013394	-0.003881	-0.072142
24.000000	0.502934	0.034264	-0.076183	0.013548	-0.003883	-0.073407
24.050000	0.502934	0.034264	-0.076183	0.013688	-0.003889	-0.074679
24.100000	0.502934	0.034264	-0.076183	0.013823	-0.003897	-0.075966
24.150000	0.502934	0.034264	-0.076183	0.013950	-0.003901	-0.077258
24.200000	0.502934	0.034264	-0.076183	0.014070	-0.003900	-0.078558
24.250000	0.502934	0.034264	-0.076183	0.014180	-0.003896	-0.079856
24.300000	0.502934	0.034264	-0.076183	0.014286	-0.003884	-0.081156
24.350000	0.502934	0.034264	-0.076183	0.014380	-0.003866	-0.082445
24.400000	0.502934	0.034264	-0.076183	0.014466	-0.003848	-0.083731
24.450000	0.502934	0.034264	-0.076183	0.014544	-0.003830	-0.085012
24.500000	0.502934	0.034264	-0.076183	0.014616	-0.003817	-0.086289
24.550000	0.502934	0.034264	-0.076183	0.014677	-0.003800	-0.087560
24.600000	0.502934	0.034264	-0.076183	0.014741	-0.003784	-0.088828
24.650000	0.502934	0.034264	-0.076183	0.014796	-0.003768	-0.090093
24.700000	0.502934	0.034264	-0.076183	0.014847	-0.003752	-0.091354
24.750000	0.502934	0.034264	-0.076183	0.014891	-0.003733	-0.092606
24.800000	0.502934	0.034264	-0.076183	0.014927	-0.003716	-0.093854
24.850000	0.502934	0.034264	-0.076183	0.014959	-0.003698	-0.095098
24.900000	0.502934	0.034264	-0.076183	0.014984	-0.003698	-0.096341
24.950000	0.502934	0.034264	-0.076183	0.015003	-0.003698	-0.097577
25.000000	0.502934	0.034264	-0.076183	0.015019	-0.003698	-0.098814
25.050000	0.502934	0.034264	-0.076183	0.015038	-0.003698	-0.100053
25.100000	0.502934	0.034264	-0.076183	0.015051	-0.003693	-0.101292
25.150000	0.502934	0.034264	-0.076183	0.015064	-0.003687	-0.102532
25.200000	0.502934	0.034264	-0.076183	0.015079	-0.003683	-0.103772
25.250000	0.502934	0.034264	-0.076183	0.015094	-0.003680	-0.105010
25.300000	0.502934	0.034264	-0.076183	0.015108	-0.003678	-0.106249
25.350000	0.502934	0.034264	-0.076183	0.015123	-0.003675	-0.107488
25.400000	0.502934	0.034264	-0.076183	0.015137	-0.003672	-0.107488
25.450000	0.502934	0.034264	-0.076183	0.015150	-0.003667	-0.107488
25.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.700000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.750000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.800000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.850000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.900000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
25.950000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.000000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.050000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.100000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.150000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.200000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.250000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.300000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.350000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.400000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.450000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.700000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.750000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.800000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.850000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.900000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
26.950000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.000000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.050000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.100000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.150000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.200000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.250000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.300000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.350000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.400000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.450000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.700000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.750000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.800000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.850000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.900000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
27.950000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.000000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.050000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.100000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.150000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.200000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.250000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.300000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.350000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.400000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.450000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.700000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.750000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.800000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.850000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.900000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
28.950000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.000000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.050000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.100000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.150000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.200000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.250000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.300000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.350000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.400000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.450000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.700000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.750000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.800000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.850000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.900000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
29.950000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.000000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.050000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.100000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.150000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.200000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.250000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.300000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.350000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.400000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.450000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.700000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.750000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.800000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.850000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.900000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
30.950000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.000000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.050000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.100000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.150000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.200000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.250000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.300000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.350000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.400000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.450000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.500000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.550000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.600000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.650000	0.502934	0.034264	-0.076183	0.015150	-0.003663	-0.107488
31.700000	0.502934	0.919921	-0.076183	0.015142	-0.003663	-0.107488
31.750000	0.502934	1.959385	-0.076183	0.015141	-0.003663	-0.107488
31.800000	0.502934	3.235971	-0.076183	0.015133	-0.003663	-0.107488
31.850000	0.502934	4.714333	-0.076183	0.015129	-0.003663	-0.107488
31.900000	0.502934	6.449838	-0.076183	0.015131	-0.003677	-0.107488
31.950000	0.502934	8.461094	-0.076183	0.015133	-0.003694	-0.107488
32.000000	0.502934	10.722134	-0.076183	0.015130	-0.003707	-0.107488
32.050000	0.502934	13.118272	-0.076183	0.015116	-0.003717	-0.107488
32.100000	0.502934	15.631767	-0.076183	0.015115	-0.003732	-0.107488
32.150000	0.502934	18.405607	-0.076183	0.015116	-0.003746	-0.107488
32.200000	0.502934	21.464033	-0.076183	0.015107	-0.003746	-0.107488
32.250000	0.502934	24.651720	-0.076183	0.015094	-0.003746	-0.107488
32.300000	0.502934	27.916500	-0.076183	0.015092	-0.003746	-0.107488
32.350000	0.502934	31.325673	-0.076183	0.015083	-0.003746	-0.107488
32.400000	0.502934	34.810158	-0.076183	0.015065	-0.003745	-0.107488
32.450000	0.502934	38.270694	-0.076183	0.015048	-0.003746	-0.107488
32.500000	0.502934	41.710511	-0.076183	0.015027	-0.003744	-0.107488
32.550000	0.502934	45.093156	-0.076183	0.015002	-0.003739	-0.107488
32.600000	0.502934	48.436480	-0.076183	0.014977	-0.003736	-0.107488
32.650000	0.502934	51.715716	-0.076183	0.014947	-0.003733	-0.107488
32.700000	0.502934	54.954769	-0.076183	0.014920	-0.003732	-0.107488
32.750000	0.502934	54.954769	-0.076183	0.014888	-0.003729	-0.108733
32.800000	0.502934	54.954769	-0.076183	0.014854	-0.003729	-0.109979
32.850000	0.502934	54.954769	-0.076183	0.014829	-0.003735	-0.111221
32.900000	0.502934	57.536429	-0.076183	0.014808	-0.003739	-0.111221
32.950000	0.502934	59.984209	-0.076183	0.014778	-0.003741	-0.111221
33.000000	0.502934	62.214201	-0.076183	0.014761	-0.003749	-0.111221
33.050000	0.502934	64.329858	-0.076183	0.014737	-0.003753	-0.111221
33.100000	0.502934	66.261936	-0.076183	0.014720	-0.003761	-0.111221
33.150000	0.502934	68.031905	-0.076183	0.014702	-0.003768	-0.111221
33.200000	0.502934	69.659847	-0.076183	0.014684	-0.003776	-0.111221
33.250000	0.502934	71.139320	-0.076183	0.014665	-0.003779	-0.111221
33.300000	0.502934	72.484441	-0.076183	0.014649	-0.003778	-0.111221
33.350000	0.502934	73.681118	-0.076183	0.014634	-0.003778	-0.111221
33.400000	0.502934	74.803074	-0.076183	0.014616	-0.003774	-0.111221
33.450000	0.502934	75.801849	-0.076183	0.014593	-0.003767	-0.111221
33.500000	0.502934	76.567706	-0.076183	0.014573	-0.003759	-0.111221
33.550000	0.502934	77.146238	-0.076183	0.014556	-0.003754	-0.111221
33.600000	0.502934	77.613233	-0.076183	0.014556	-0.003747	-0.111221
33.650000	0.502934	77.991516	-0.076183	0.014556	-0.003739	-0.111221
33.700000	0.502934	78.255642	-0.076183	0.014551	-0.003736	-0.111221
33.750000	0.502934	78.488182	-0.076183	0.014545	-0.003734	-0.111221
33.800000	0.502934	78.693676	-0.076183	0.014539	-0.003730	-0.111221
33.850000	0.502934	78.841820	-0.076183	0.014530	-0.003730	-0.111221
33.900000	0.502934	78.902058	-0.076183	0.014522	-0.003730	-0.111221
33.950000	0.502934	78.904919	-0.076183	0.014521	-0.003730	-0.111221
34.000000	0.502934	78.911298	-0.076183	0.014520	-0.003730	-0.111221
34.050000	0.502934	78.917938	-0.076183	0.014519	-0.003733	-0.111221
34.100000	0.502934	78.917938	-0.076183	0.014518	-0.003736	-0.111221
34.150000	0.502934	78.917938	-0.076183	0.014518	-0.003739	-0.111221
34.200000	0.502934	78.917938	-0.076183	0.014518	-0.003742	-0.111221
34.250000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.111221
34.300000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.111221
34.350000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.111221
34.400000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.112458
34.450000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.113696
34.500000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.114932
34.550000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.116168
34.600000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.117404
34.650000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.118641
34.700000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
34.750000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
34.800000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
34.850000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
34.900000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
34.950000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.000000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.050000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.100000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.150000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.200000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.250000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.300000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.350000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.400000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.450000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.500000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.550000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.600000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.650000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.700000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.750000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.800000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.850000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.900000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
35.950000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.000000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.050000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.100000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.150000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.200000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.250000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.300000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.350000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.400000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.450000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.500000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.550000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.600000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.650000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.700000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.750000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.800000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.850000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.900000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
36.950000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.000000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.050000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.100000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.150000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.200000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.250000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.300000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.350000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.400000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.450000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.500000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.550000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.600000	0.502934	78.917938	-0.076183	0.014515	-0.003746	-0.119877
37.650000	0.502934	78.917938	-0.076183	0.014490	-0.003735	-0.119877
37.700000	0.502934	77.932990	-0.076183	0.014460	-0.003722	-0.119877
