Time(s)	Acc(m/s2)	V (m/s)	V_avg (m/s)	Var	gyro_var	Movement	Displacement(m)
0.000000	-0.001266	-0.000063	-0.000032	-0.001266	-0.003120	1	-0.000002
0.050000	-0.003250	-0.000226	-0.000145	-0.003250	-0.010556	1	-0.000009
0.100000	0.000610	-0.000195	-0.000211	0.000610	-0.000713	1	-0.000019
0.150000	0.001617	-0.000114	-0.000155	0.001617	-0.016596	1	-0.000027
0.200000	0.001617	-0.000034	-0.000074	0.001617	-0.014091	1	-0.000031
0.250000	-0.001297	-0.000098	-0.000066	-0.001297	-0.003080	1	-0.000034
0.300000	0.003601	0.000082	-0.000008	0.003601	-0.012749	1	-0.000035
0.350000	0.000595	0.000111	0.000097	0.000595	-0.001747	1	-0.000030
0.400000	0.002625	0.000243	0.000177	0.002625	-0.000648	1	-0.000021
0.450000	0.001663	0.000326	0.000284	0.001663	0.002953	1	-0.000007
0.500000	0.004532	0.000552	0.000439	0.004532	0.000181	1	0.000015
0.550000	0.001587	0.000632	0.000592	0.001587	-0.001819	1	0.000045
0.600000	0.000802	0.000000	0.000592	0.000004	0.000039	0	0.000045
0.650000	0.000576	0.000000	0.000592	0.000004	0.000041	0	0.000045
0.700000	0.000945	0.000000	0.000592	0.000003	0.000039	0	0.000045
0.750000	0.001248	0.000000	0.000592	0.000002	0.000037	0	0.000045
0.800000	0.001248	0.000000	0.000592	0.000002	0.000026	0	0.000045
0.850000	0.000657	0.000000	0.000592	0.000002	0.000018	0	0.000045
0.900000	0.000346	0.000000	0.000592	0.000002	0.000019	0	0.000045
0.950000	-0.000392	0.000000	0.000592	0.000002	0.000012	0	0.000045
1.000000	-0.000534	0.000000	0.000592	0.000002	0.000013	0	0.000045
1.050000	-0.001069	0.000000	0.000592	0.000002	0.000013	0	0.000045
1.100000	-0.003306	0.000000	0.000592	0.000003	0.000012	0	0.000045
1.150000	-0.012194	-0.000610	-0.000305	0.000014	0.000012	1	0.000030
1.200000	-0.024529	-0.001836	-0.001223	0.000057	0.000012	1	-0.000031
1.250000	-0.034609	-0.003567	-0.002701	0.000136	0.000010	1	-0.000167
1.300000	-0.044049	-0.005769	-0.004668	0.000250	0.000009	1	-0.000400
1.350000	-0.051273	-0.008333	-0.007051	0.000383	0.000006	1	-0.000752
1.400000	-0.053410	-0.011003	-0.009668	0.000495	0.000003	1	-0.001236
1.450000	-0.057311	-0.013869	-0.012436	0.000588	0.000004	1	-0.001858
1.500000	-0.056851	-0.016711	-0.015290	0.000636	0.000017	1	-0.002622
1.550000	-0.053452	-0.019384	-0.018048	0.000626	0.000038	1	-0.003525
1.600000	-0.048198	-0.021794	-0.020589	0.000563	0.000067	1	-0.004554
1.650000	-0.056486	-0.024618	-0.023206	0.000488	0.000082	1	-0.005714
1.700000	-0.057367	-0.027486	-0.026052	0.000377	0.000083	1	-0.007017
1.750000	-0.056884	-0.030331	-0.028909	0.000238	0.000092	1	-0.008462
1.800000	-0.042289	-0.032445	-0.031388	0.000123	0.000101	1	-0.010032
1.850000	-0.030499	-0.033970	-0.033208	0.000092	0.000103	1	-0.011692
1.900000	-0.021726	-0.035056	-0.034513	0.000134	0.000104	1	-0.013418
1.950000	-0.009645	-0.035539	-0.035297	0.000254	0.000098	1	-0.015183
2.000000	0.003429	-0.035367	-0.035453	0.000444	0.000074	1	-0.016955
2.050000	0.014120	-0.034661	-0.035014	0.000678	0.000042	1	-0.018706
2.100000	0.022934	-0.033514	-0.034088	0.000913	0.000021	1	-0.020410
2.150000	0.034622	-0.031783	-0.032649	0.001170	0.000020	1	-0.022043
2.200000	0.039032	-0.029832	-0.030807	0.001383	0.000031	1	-0.023583
2.250000	0.043934	-0.027635	-0.028733	0.001560	0.000046	1	-0.025020
2.300000	0.063681	-0.024451	-0.026043	0.001735	0.000050	1	-0.026322
2.350000	0.073395	-0.020781	-0.022616	0.001808	0.000048	1	-0.027453
2.400000	0.078920	-0.016835	-0.018808	0.001712	0.000051	1	-0.028393
2.450000	0.074725	-0.013099	-0.014967	0.001528	0.000051	1	-0.029142
2.500000	0.074013	-0.009398	-0.011249	0.001303	0.000049	1	-0.029704
2.550000	0.080232	-0.005387	-0.007393	0.001072	0.000052	1	-0.030074
2.600000	0.078565	-0.001459	-0.003423	0.000839	0.000045	1	-0.030245
2.650000	0.073023	0.002193	0.000367	0.000624	0.000039	1	-0.030226
2.700000	0.064694	0.005427	0.003810	0.000434	0.000029	1	-0.030036
2.750000	0.060083	0.008431	0.006929	0.000285	0.000023	1	-0.029689
2.800000	0.048749	0.010869	0.009650	0.000217	0.000022	1	-0.029207
2.850000	0.041699	0.012954	0.011911	0.000200	0.000022	1	-0.028611
2.900000	0.032205	0.014564	0.013759	0.000252	0.000022	1	-0.027923
2.950000	0.021049	0.015617	0.015090	0.000405	0.000025	1	-0.027169
3.000000	0.012816	0.016257	0.015937	0.000582	0.000020	1	-0.026372
3.050000	0.009199	0.016717	0.016487	0.000715	0.000020	1	-0.025548
3.100000	0.007685	0.017102	0.016909	0.000814	0.000021	1	-0.024702
3.150000	0.009095	0.017556	0.017329	0.000849	0.000017	1	-0.023836
3.200000	0.004781	0.017795	0.017676	0.000802	0.000017	1	-0.022952
3.250000	0.004546	0.018023	0.017909	0.000690	0.000017	1	-0.022056
3.300000	0.004618	0.018254	0.018138	0.000550	0.000015	1	-0.021150
3.350000	0.004318	0.018469	0.018362	0.000416	0.000014	1	-0.020232
3.400000	0.004241	0.018682	0.018575	0.000273	0.000012	1	-0.019303
3.450000	0.004093	0.018886	0.018784	0.000169	0.000011	1	-0.018364
3.500000	0.004393	0.019106	0.018996	0.000084	0.000009	1	-0.017414
3.550000	0.004315	0.019322	0.019214	0.000031	0.000009	1	-0.016453
3.600000	0.004538	0.019548	0.019435	0.000010	0.000009	1	-0.015481
3.650000	0.004699	0.000000	0.019435	0.000004	0.000009	0	-0.015481
3.700000	0.004846	0.000000	0.019435	0.000003	0.000008	0	-0.015481
3.750000	0.004478	0.000000	0.019435	0.000002	0.000006	0	-0.015481
3.800000	0.004627	0.000000	0.019435	0.000000	0.000001	0	-0.015481
3.850000	0.004778	0.000000	0.019435	0.000000	0.000001	0	-0.015481
3.900000	0.004706	0.000000	0.019435	0.000000	0.000002	0	-0.015481
3.950000	0.004565	0.000000	0.019435	0.000000	0.000002	0	-0.015481
4.000000	0.004628	0.000000	0.019435	0.000000	0.000002	0	-0.015481
4.050000	0.004552	0.000000	0.019435	0.000000	0.000003	0	-0.015481
4.100000	0.004848	0.000000	0.019435	0.000000	0.000003	0	-0.015481
4.150000	0.004467	0.000000	0.019435	0.000000	0.000003	0	-0.015481
4.200000	0.004621	0.000000	0.019435	0.000000	0.000003	0	-0.015481
4.250000	0.004387	0.000000	0.019435	0.000000	0.000002	0	-0.015481
4.300000	0.004383	0.000000	0.019435	0.000000	0.000002	0	-0.015481
4.350000	0.004301	0.000000	0.019435	0.000000	0.000001	0	-0.015481
4.400000	0.004903	0.000000	0.019435	0.000000	0.000001	0	-0.015481
4.450000	0.004673	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.500000	0.004439	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.550000	0.004593	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.600000	0.004437	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.650000	0.004674	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.700000	0.004525	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.750000	0.004226	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.800000	0.004382	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.850000	0.004606	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.900000	0.004757	0.000000	0.019435	0.000000	0.000000	0	-0.015481
4.950000	0.004460	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.000000	0.004689	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.050000	0.004609	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.100000	0.004916	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.150000	0.005068	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.200000	0.005147	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.250000	0.005294	0.000000	0.019435	0.000000	0.000000	0	-0.015481
5.300000	0.004917	0.000000	0.019435	0.000000	0.000000	0	-0.015481
5.350000	0.004991	0.000000	0.019435	0.000000	0.000000	0	-0.015481
5.400000	0.005067	0.000000	0.019435	0.000000	0.000000	0	-0.015481
5.450000	0.004763	0.000000	0.019435	0.000000	0.000000	0	-0.015481
5.500000	0.004534	0.000000	0.019435	0.000000	0.000000	0	-0.015481
5.550000	0.004386	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.600000	0.004378	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.650000	0.004302	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.700000	0.004156	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.750000	0.003938	0.000000	0.019435	0.000000	0.000002	0	-0.015481
5.800000	0.003779	0.000000	0.019435	0.000000	0.000001	0	-0.015481
5.850000	0.009732	0.000000	0.019435	0.000002	0.000001	0	-0.015481
5.900000	0.023858	0.001193	0.000596	0.000030	0.000001	1	-0.015451
5.950000	0.040390	0.003212	0.002203	0.000121	0.000001	1	-0.015341
6.000000	0.048292	0.005627	0.004420	0.000243	0.000001	1	-0.015120
6.050000	0.052726	0.008263	0.006945	0.000369	0.000002	1	-0.014773
6.100000	0.063812	0.011454	0.009859	0.000536	0.000003	1	-0.014280
6.150000	0.067679	0.014838	0.013146	0.000688	0.000004	1	-0.013623
6.200000	0.073831	0.018529	0.016684	0.000827	0.000004	1	-0.012789
6.250000	0.082176	0.022638	0.020584	0.000961	0.000004	1	-0.011760
6.300000	0.091518	0.027214	0.024926	0.001085	0.000004	1	-0.010513
6.350000	0.091489	0.031789	0.029501	0.001108	0.000007	1	-0.009038
6.400000	0.089891	0.036283	0.034036	0.001015	0.000024	1	-0.007336
6.450000	0.084763	0.040521	0.038402	0.000796	0.000035	1	-0.005416
6.500000	0.081220	0.044582	0.042552	0.000535	0.000043	1	-0.003289
6.550000	0.063750	0.047770	0.046176	0.000338	0.000043	1	-0.000980
6.600000	0.053307	0.050435	0.049102	0.000267	0.000044	1	0.001475
6.650000	0.042568	0.052563	0.051499	0.000287	0.000042	1	0.004050
6.700000	0.036359	0.054381	0.053472	0.000362	0.000041	1	0.006724
6.750000	0.022020	0.055482	0.054932	0.000553	0.000041	1	0.009470
6.800000	0.017408	0.056353	0.055918	0.000763	0.000035	1	0.012266
6.850000	0.008270	0.056766	0.056560	0.001003	0.000032	1	0.015094
6.900000	-0.012748	0.056129	0.056448	0.001346	0.000032	1	0.017917
6.950000	-0.045673	0.053845	0.054987	0.001908	0.000046	1	0.020666
7.000000	-0.059738	0.050858	0.052352	0.002441	0.000065	1	0.023284
7.050000	-0.061609	0.047778	0.049318	0.002722	0.000074	1	0.025750
7.100000	-0.055618	0.044997	0.046387	0.002692	0.000086	1	0.028069
7.150000	-0.058026	0.042096	0.043546	0.002456	0.000088	1	0.030246
7.200000	-0.054765	0.039357	0.040727	0.002182	0.000083	1	0.032283
7.250000	-0.060867	0.036314	0.037836	0.001901	0.000071	1	0.034174
7.300000	-0.057885	0.033420	0.034867	0.001578	0.000055	1	0.035918
7.350000	-0.056119	0.030614	0.032017	0.001194	0.000046	1	0.037519
7.400000	-0.052865	0.027971	0.029292	0.000862	0.000036	1	0.038983
7.450000	-0.051750	0.025383	0.026677	0.000514	0.000025	1	0.040317
7.500000	-0.048545	0.022956	0.024170	0.000204	0.000019	1	0.041525
7.550000	-0.035566	0.021178	0.022067	0.000069	0.000023	1	0.042629
7.600000	-0.012289	0.020563	0.020870	0.000188	0.000033	1	0.043672
7.650000	0.002022	0.020664	0.020614	0.000404	0.000039	1	0.044703
7.700000	0.005704	0.020949	0.020807	0.000600	0.000039	1	0.045743
7.750000	0.005071	0.021203	0.021076	0.000755	0.000038	1	0.046797
7.800000	0.005140	0.021460	0.021332	0.000849	0.000034	1	0.047864
7.850000	0.005366	0.021728	0.021594	0.000905	0.000033	1	0.048943
7.900000	0.005447	0.022001	0.021865	0.000874	0.000026	1	0.050037
7.950000	0.005371	0.022269	0.022135	0.000802	0.000018	1	0.051143
8.000000	0.005310	0.022535	0.022402	0.000687	0.000011	1	0.052264
8.050000	0.005392	0.022804	0.022670	0.000546	0.000005	1	0.053397
8.100000	0.005102	0.023059	0.022932	0.000368	0.000003	1	0.054544
8.150000	0.005034	0.023311	0.023185	0.000172	0.000002	1	0.055703
8.200000	0.005103	0.023566	0.023439	0.000038	0.000002	1	0.056875
8.250000	0.005332	0.000000	0.023439	0.000004	0.000002	0	0.056875
8.300000	0.005030	0.000000	0.023439	0.000000	0.000002	0	0.056875
8.350000	0.004652	0.000000	0.023439	0.000000	0.000001	0	0.056875
8.400000	0.004574	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.450000	0.004268	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.500000	0.004269	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.550000	0.004267	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.600000	0.004418	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.650000	0.004483	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.700000	0.004774	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.750000	0.004991	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.800000	0.004987	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.850000	0.004768	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.900000	0.004619	0.000000	0.023439	0.000000	0.000000	0	0.056875
8.950000	0.004767	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.000000	0.005214	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.050000	0.005142	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.100000	0.004842	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.150000	0.004769	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.200000	0.004848	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.250000	0.004697	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.300000	0.004772	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.350000	0.004771	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.400000	0.004548	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.450000	0.004546	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.500000	0.004467	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.550000	0.004539	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.600000	0.004539	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.650000	0.004167	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.700000	0.004242	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.750000	0.004689	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.800000	0.004548	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.850000	0.004628	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.900000	0.004633	0.000000	0.023439	0.000000	0.000000	0	0.056875
9.950000	0.004488	0.000000	0.023439	0.000000	0.000000	0	0.056875
10.000000	0.004335	0.000000	0.023439	0.000000	0.000000	0	0.056875
10.050000	0.003661	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.100000	0.004256	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.150000	0.004546	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.200000	0.004091	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.250000	0.003945	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.300000	0.004018	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.350000	0.003486	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.400000	0.002886	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.450000	0.002877	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.500000	0.002790	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.550000	0.002936	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.600000	0.003074	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.650000	0.004302	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.700000	0.004449	0.000000	0.023439	0.000000	0.000001	0	0.056875
10.750000	0.004949	0.000000	0.023439	0.000001	0.000001	0	0.056875
10.800000	0.003749	0.000000	0.023439	0.000001	0.000001	0	0.056875
10.850000	0.005837	0.000000	0.023439	0.000001	0.000004	0	0.056875
10.900000	0.005682	0.000000	0.023439	0.000001	0.000007	0	0.056875
10.950000	0.007194	0.000000	0.023439	0.000002	0.000013	0	0.056875
11.000000	0.009215	0.000000	0.023439	0.000004	0.000018	0	0.056875
11.050000	0.010033	0.000000	0.023439	0.000006	0.000019	0	0.056875
11.100000	0.008342	0.000000	0.023439	0.000006	0.000019	0	0.056875
11.150000	0.010776	0.000000	0.023439	0.000008	0.000018	0	0.056875
11.200000	0.011608	0.000000	0.023439	0.000009	0.000016	0	0.056875
11.250000	0.012323	0.000000	0.023439	0.000010	0.000013	0	0.056875
11.300000	0.011441	0.000000	0.023439	0.000010	0.000015	0	0.056875
11.350000	0.012792	0.000640	0.000320	0.000010	0.000015	1	0.056891
11.400000	0.008463	0.000000	0.000320	0.000009	0.000014	0	0.056891
11.450000	0.010303	0.000000	0.000320	0.000006	0.000014	0	0.056891
11.500000	0.006416	0.000000	0.000320	0.000006	0.000014	0	0.056891
11.550000	0.007038	0.000000	0.000320	0.000005	0.000015	0	0.056891
11.600000	0.007008	0.000000	0.000320	0.000005	0.000015	0	0.056891
11.650000	0.002857	0.000000	0.000320	0.000008	0.000012	0	0.056891
11.700000	0.002959	0.000148	0.000074	0.000012	0.000010	1	0.056894
11.750000	0.007014	0.000499	0.000323	0.000012	0.000009	1	0.056911
11.800000	0.005010	0.000749	0.000624	0.000013	0.000007	1	0.056942
11.850000	0.005365	0.001017	0.000883	0.000012	0.000010	1	0.056986
11.900000	0.006143	0.000000	0.000883	0.000010	0.000011	0	0.056986
11.950000	0.006094	0.000000	0.000883	0.000008	0.000014	0	0.056986
12.000000	0.005572	0.000000	0.000883	0.000005	0.000015	0	0.056986
12.050000	0.008955	0.000000	0.000883	0.000005	0.000015	0	0.056986
12.100000	0.008099	0.000000	0.000883	0.000003	0.000015	0	0.056986
12.150000	0.010424	0.000000	0.000883	0.000005	0.000015	0	0.056986
12.200000	0.010027	0.000000	0.000883	0.000006	0.000015	0	0.056986
12.250000	0.008473	0.000000	0.000883	0.000006	0.000013	0	0.056986
12.300000	0.011132	0.000000	0.000883	0.000006	0.000011	0	0.056986
12.350000	0.010660	0.000000	0.000883	0.000005	0.000010	0	0.056986
12.400000	0.008518	0.000000	0.000883	0.000005	0.000008	0	0.056986
12.450000	0.008092	0.000000	0.000883	0.000004	0.000006	0	0.056986
12.500000	0.006904	0.000000	0.000883	0.000004	0.000007	0	0.056986
12.550000	0.005640	0.000000	0.000883	0.000004	0.000008	0	0.056986
12.600000	0.005572	0.000000	0.000883	0.000004	0.000005	0	0.056986
12.650000	0.005271	0.000000	0.000883	0.000004	0.000004	0	0.056986
12.700000	0.005123	0.000000	0.000883	0.000005	0.000004	0	0.056986
12.750000	0.004897	0.000000	0.000883	0.000006	0.000004	0	0.056986
12.800000	0.004829	0.000000	0.000883	0.000006	0.000003	0	0.056986
12.850000	0.004829	0.000000	0.000883	0.000006	0.000003	0	0.056986
12.900000	0.004822	0.000000	0.000883	0.000006	0.000003	0	0.056986
12.950000	0.004675	0.000000	0.000883	0.000004	0.000004	0	0.056986
13.000000	0.004681	0.000000	0.000883	0.000002	0.000003	0	0.056986
13.050000	0.004309	0.000000	0.000883	0.000001	0.000003	0	0.056986
13.100000	0.004688	0.000000	0.000883	0.000001	0.000001	0	0.056986
13.150000	0.004535	0.000000	0.000883	0.000000	0.000001	0	0.056986
13.200000	0.004302	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.250000	0.004150	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.300000	0.004145	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.350000	0.004368	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.400000	0.004742	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.450000	0.004437	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.500000	0.004287	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.550000	0.004209	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.600000	0.004209	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.650000	0.003985	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.700000	0.004282	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.750000	0.003973	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.800000	0.003893	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.850000	0.003976	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.900000	0.003826	0.000000	0.000883	0.000000	0.000000	0	0.056986
13.950000	0.003902	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.000000	0.003595	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.050000	0.003441	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.100000	0.003737	0.000000	0.000883	0.000000	0.000001	0	0.056986
14.150000	0.003961	0.000000	0.000883	0.000000	0.000001	0	0.056986
14.200000	0.004199	0.000000	0.000883	0.000000	0.000001	0	0.056986
14.250000	0.004125	0.000000	0.000883	0.000000	0.000001	0	0.056986
14.300000	0.004119	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.350000	0.003819	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.400000	0.003452	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.450000	0.003683	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.500000	0.003615	0.000000	0.000883	0.000000	0.000000	0	0.056986
14.550000	0.003538	0.000000	0.000883	0.000000	0.000001	0	0.056986
14.600000	0.002578	0.000000	0.000883	0.000000	0.000003	0	0.056986
14.650000	0.002632	0.000000	0.000883	0.000000	0.000008	0	0.056986
14.700000	0.001903	0.000000	0.000883	0.000001	0.000014	0	0.056986
14.750000	0.001563	0.000000	0.000883	0.000001	0.000018	0	0.056986
14.800000	0.002730	0.000000	0.000883	0.000001	0.000020	0	0.056986
14.850000	0.002715	0.000000	0.000883	0.000001	0.000018	0	0.056986
14.900000	0.003539	0.000000	0.000883	0.000001	0.000017	0	0.056986
14.950000	0.006899	0.000000	0.000883	0.000002	0.000015	0	0.056986
15.000000	0.003001	0.000000	0.000883	0.000002	0.000013	0	0.056986
15.050000	-0.000825	0.000000	0.000883	0.000003	0.000016	0	0.056986
15.100000	-0.001923	0.000000	0.000883	0.000005	0.000019	0	0.056986
15.150000	-0.003966	0.000000	0.000883	0.000008	0.000021	0	0.056986
15.200000	-0.003802	-0.000190	-0.000095	0.000010	0.000023	1	0.056981
15.250000	-0.003386	-0.000359	-0.000275	0.000012	0.000025	1	0.056968
15.300000	-0.004711	-0.000595	-0.000477	0.000014	0.000030	1	0.056944
15.350000	-0.003805	-0.000785	-0.000690	0.000015	0.000033	1	0.056909
15.400000	-0.005215	-0.001046	-0.000916	0.000017	0.000037	1	0.056863
15.450000	-0.004335	-0.001263	-0.001154	0.000017	0.000037	1	0.056806
15.500000	-0.003899	-0.001458	-0.001360	0.000016	0.000033	1	0.056738
15.550000	-0.005319	-0.001724	-0.001591	0.000014	0.000028	1	0.056658
15.600000	-0.012131	-0.002330	-0.002027	0.000012	0.000022	1	0.056557
15.650000	-0.009507	0.000000	-0.002027	0.000010	0.000017	0	0.056557
15.700000	-0.006864	0.000000	-0.002027	0.000008	0.000016	0	0.056557
15.750000	-0.004376	0.000000	-0.002027	0.000007	0.000015	0	0.056557
15.800000	-0.002945	0.000000	-0.002027	0.000008	0.000012	0	0.056557
15.850000	-0.002704	0.000000	-0.002027	0.000008	0.000009	0	0.056557
15.900000	-0.002001	0.000000	-0.002027	0.000009	0.000006	0	0.056557
15.950000	-0.001603	0.000000	-0.002027	0.000010	0.000005	0	0.056557
16.000000	-0.001628	-0.000081	-0.000041	0.000011	0.000005	1	0.056555
16.050000	-0.000731	-0.000118	-0.000100	0.000012	0.000007	1	0.056550
16.100000	-0.005790	-0.000407	-0.000263	0.000012	0.000008	1	0.056537
16.150000	-0.003727	-0.000594	-0.000501	0.000012	0.000009	1	0.056512
16.200000	-0.002985	-0.000743	-0.000668	0.000012	0.000009	1	0.056478
16.250000	0.000493	0.000000	-0.000668	0.000008	0.000010	0	0.056478
16.300000	0.001988	0.000000	-0.000668	0.000006	0.000013	0	0.056478
16.350000	-0.004672	0.000000	-0.000668	0.000005	0.000018	0	0.056478
16.400000	-0.006133	0.000000	-0.000668	0.000006	0.000024	0	0.056478
16.450000	-0.005591	0.000000	-0.000668	0.000007	0.000029	0	0.056478
16.500000	-0.005695	0.000000	-0.000668	0.000007	0.000029	0	0.056478
16.550000	-0.005918	0.000000	-0.000668	0.000008	0.000022	0	0.056478
16.600000	-0.005118	0.000000	-0.000668	0.000008	0.000018	0	0.056478
16.650000	-0.005405	0.000000	-0.000668	0.000008	0.000013	0	0.056478
16.700000	-0.004776	0.000000	-0.000668	0.000007	0.000011	0	0.056478
16.750000	-0.001835	0.000000	-0.000668	0.000007	0.000009	0	0.056478
16.800000	-0.004392	0.000000	-0.000668	0.000007	0.000007	0	0.056478
16.850000	-0.004533	0.000000	-0.000668	0.000007	0.000005	0	0.056478
16.900000	-0.004250	0.000000	-0.000668	0.000005	0.000002	0	0.056478
16.950000	-0.004314	0.000000	-0.000668	0.000002	0.000002	0	0.056478
17.000000	0.004061	0.000000	-0.000668	0.000007	0.000002	0	0.056478
17.050000	0.004204	0.000210	0.000105	0.000013	0.000002	1	0.056483
17.100000	0.004126	0.000417	0.000313	0.000017	0.000002	1	0.056499
17.150000	0.003913	0.000612	0.000514	0.000019	0.000001	1	0.056525
17.200000	0.003909	0.000808	0.000710	0.000020	0.000001	1	0.056560
17.250000	0.003994	0.001007	0.000907	0.000021	0.000001	1	0.056606
17.300000	0.004141	0.001214	0.001111	0.000020	0.000001	1	0.056661
17.350000	0.004221	0.001425	0.001320	0.000018	0.000001	1	0.056727
17.400000	0.004218	0.001636	0.001531	0.000018	0.000001	1	0.056804
17.450000	0.004140	0.001843	0.001740	0.000015	0.000001	1	0.056891
17.500000	0.004210	0.002054	0.001949	0.000011	0.000000	1	0.056988
17.550000	0.004132	0.000000	0.001949	0.000006	0.000000	0	0.056988
17.600000	0.004355	0.000000	0.001949	0.000001	0.000000	0	0.056988
17.650000	0.004127	0.000000	0.001949	0.000000	0.000000	0	0.056988
17.700000	0.003838	0.000000	0.001949	0.000000	0.000000	0	0.056988
17.750000	0.004061	0.000000	0.001949	0.000000	0.000001	0	0.056988
17.800000	0.004046	0.000000	0.001949	0.000000	0.000001	0	0.056988
17.850000	0.003745	0.000000	0.001949	0.000000	0.000001	0	0.056988
17.900000	0.003735	0.000000	0.001949	0.000000	0.000001	0	0.056988
17.950000	0.003730	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.000000	0.003880	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.050000	0.003728	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.100000	0.003805	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.150000	0.003733	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.200000	0.003734	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.250000	0.003438	0.000000	0.001949	0.000000	0.000001	0	0.056988
18.300000	0.003513	0.000000	0.001949	0.000000	0.000001	0	0.056988
