Time(s)	Acc(m/s2)	V (m/s)	V_avg (m/s)	Var	gyro_var	Movement	Displacement(m)
52.450000	0.002372	0.000000	-0.012727	0.000000	0.000001	0	0.718507
52.500000	0.002612	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.550000	0.002380	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.600000	0.002470	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.650000	0.002397	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.700000	0.002096	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.750000	0.001860	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.800000	0.002068	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.850000	0.001691	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.900000	0.001522	0.000000	-0.012727	0.000000	0.000000	0	0.718507
52.950000	0.001739	0.000000	-0.012727	0.000000	0.000000	0	0.718507
53.000000	0.002047	0.000000	-0.012727	0.000000	0.000000	0	0.718507
53.050000	0.000859	0.000000	-0.012727	0.000000	0.000002	0	0.718507
53.100000	0.001149	0.000000	-0.012727	0.000000	0.000009	0	0.718507
53.150000	0.002256	0.000000	-0.012727	0.000000	0.000030	0	0.718507
53.200000	0.004545	0.000000	-0.012727	0.000001	0.000113	0	0.718507
53.250000	0.006900	0.000000	-0.012727	0.000003	0.000309	0	0.718507
53.300000	0.010330	0.000000	-0.012727	0.000008	0.000663	0	0.718507
53.350000	0.015731	0.000787	0.000393	0.000020	0.001453	1	0.718527
53.400000	0.025249	0.002049	0.001418	0.000055	0.003682	1	0.718598
53.450000	0.039041	0.004001	0.003025	0.000140	0.008542	1	0.718749
53.500000	0.061491	0.000000	0.003025	0.000352	0.018677	0	0.718749
53.550000	0.088019	0.000000	0.003025	0.000775	0.038215	0	0.718749
53.600000	0.128893	0.000000	0.003025	0.001668	0.068911	0	0.718749
53.650000	0.176169	0.000000	0.003025	0.003272	0.108382	0	0.718749
53.700000	0.227867	0.000000	0.003025	0.005770	0.150632	0	0.718749
53.750000	0.285150	0.000000	0.003025	0.009369	0.193823	0	0.718749
53.800000	0.341533	0.000000	0.003025	0.013990	0.228050	0	0.718749
53.850000	0.401420	0.000000	0.003025	0.019613	0.251868	0	0.718749
53.900000	0.464435	0.000000	0.003025	0.026106	0.268178	0	0.718749
53.950000	0.529459	0.000000	0.003025	0.033195	0.273807	0	0.718749
54.000000	0.592388	0.000000	0.003025	0.040291	0.263671	0	0.718749
54.050000	0.658031	0.000000	0.003025	0.047079	0.245514	0	0.718749
54.100000	0.720823	0.000000	0.003025	0.052927	0.218423	0	0.718749
54.150000	0.775801	0.000000	0.003025	0.057165	0.184538	0	0.718749
54.200000	0.826742	0.000000	0.003025	0.059286	0.148076	0	0.718749
54.250000	0.861010	0.000000	0.003025	0.058895	0.113407	0	0.718749
54.300000	0.888301	0.000000	0.003025	0.056144	0.082887	0	0.718749
54.350000	0.913633	0.000000	0.003025	0.051553	0.058421	0	0.718749
54.400000	0.931575	0.000000	0.003025	0.045591	0.046135	0	0.718749
54.450000	0.950552	0.000000	0.003025	0.038761	0.043326	0	0.718749
54.500000	0.964831	0.000000	0.003025	0.031581	0.051685	0	0.718749
54.550000	0.976088	0.000000	0.003025	0.024619	0.075706	0	0.718749
54.600000	0.984126	0.000000	0.003025	0.018337	0.111449	0	0.718749
54.650000	0.991959	0.000000	0.003025	0.012970	0.151538	0	0.718749
54.700000	0.993504	0.000000	0.003025	0.008754	0.197024	0	0.718749
54.750000	0.993088	0.000000	0.003025	0.005699	0.241052	0	0.718749
54.800000	0.991981	0.000000	0.003025	0.003591	0.278165	0	0.718749
54.850000	0.991138	0.000000	0.003025	0.002291	0.305957	0	0.718749
54.900000	0.992244	0.000000	0.003025	0.001424	0.321469	0	0.718749
54.950000	0.994078	0.000000	0.003025	0.000835	0.320653	0	0.718749
55.000000	0.994644	0.000000	0.003025	0.000469	0.302549	0	0.718749
55.050000	0.995228	0.000000	0.003025	0.000229	0.273299	0	0.718749
55.100000	0.994935	0.000000	0.003025	0.000100	0.230781	0	0.718749
55.150000	0.994882	0.000000	0.003025	0.000038	0.180781	0	0.718749
55.200000	0.994715	0.000000	0.003025	0.000012	0.133260	0	0.718749
55.250000	0.994547	0.000000	0.003025	0.000003	0.090594	0	0.718749
55.300000	0.994935	0.000000	0.003025	0.000002	0.051714	0	0.718749
55.350000	0.994873	0.000000	0.003025	0.000002	0.025080	0	0.718749
55.400000	0.994658	0.000000	0.003025	0.000002	0.009616	0	0.718749
55.450000	0.994889	0.000000	0.003025	0.000002	0.002650	0	0.718749
55.500000	0.994517	0.000000	0.003025	0.000001	0.000520	0	0.718749
55.550000	0.994433	0.000000	0.003025	0.000000	0.000284	0	0.718749
55.600000	0.994124	0.000000	0.003025	0.000000	0.000167	0	0.718749
55.650000	0.993878	0.000000	0.003025	0.000000	0.000102	0	0.718749
55.700000	0.994193	0.000000	0.003025	0.000000	0.000049	0	0.718749
55.750000	0.994110	0.000000	0.003025	0.000000	0.000029	0	0.718749
55.800000	0.994269	0.000000	0.003025	0.000000	0.000027	0	0.718749
55.850000	0.994036	0.000000	0.003025	0.000000	0.000020	0	0.718749
55.900000	0.993658	0.000000	0.003025	0.000000	0.000016	0	0.718749
55.950000	0.993675	0.000000	0.003025	0.000000	0.000026	0	0.718749
56.000000	0.993454	0.000000	0.003025	0.000000	0.000037	0	0.718749
56.050000	0.993615	0.000000	0.003025	0.000000	0.000042	0	0.718749
56.100000	0.993621	0.000000	0.003025	0.000000	0.000043	0	0.718749
56.150000	0.994015	0.000000	0.003025	0.000000	0.000042	0	0.718749
56.200000	0.993657	0.000000	0.003025	0.000000	0.000039	0	0.718749
56.250000	0.993821	0.000000	0.003025	0.000000	0.000037	0	0.718749
56.300000	0.993995	0.000000	0.003025	0.000000	0.000032	0	0.718749
56.350000	0.994071	0.000000	0.003025	0.000000	0.000036	0	0.718749
56.400000	0.994468	0.000000	0.003025	0.000000	0.000047	0	0.718749
56.450000	0.995003	0.000000	0.003025	0.000000	0.000052	0	0.718749
56.500000	0.994946	0.000000	0.003025	0.000000	0.000061	0	0.718749
56.550000	0.995711	0.000000	0.003025	0.000000	0.000082	0	0.718749
56.600000	0.995314	0.000000	0.003025	0.000001	0.000116	0	0.718749
56.650000	0.995381	0.000000	0.003025	0.000001	0.000140	0	0.718749
56.700000	0.995598	0.000000	0.003025	0.000001	0.000143	0	0.718749
56.750000	0.995363	0.000000	0.003025	0.000001	0.000134	0	0.718749
56.800000	0.995365	0.000000	0.003025	0.000001	0.000119	0	0.718749
56.850000	0.995959	0.000000	0.003025	0.000001	0.000099	0	0.718749
56.900000	0.996100	0.000000	0.003025	0.000000	0.000084	0	0.718749
56.950000	0.996091	0.000000	0.003025	0.000000	0.000066	0	0.718749
57.000000	0.995837	0.000000	0.003025	0.000000	0.000055	0	0.718749
57.050000	0.995520	0.000000	0.003025	0.000000	0.000048	0	0.718749
57.100000	0.994818	0.000000	0.003025	0.000000	0.000035	0	0.718749
57.150000	0.995043	0.000000	0.003025	0.000000	0.000027	0	0.718749
57.200000	0.994812	0.000000	0.003025	0.000000	0.000032	0	0.718749
57.250000	0.995274	0.000000	0.003025	0.000000	0.000033	0	0.718749
57.300000	0.995494	0.000000	0.003025	0.000000	0.000024	0	0.718749
57.350000	0.995635	0.000000	0.003025	0.000000	0.000024	0	0.718749
57.400000	0.995949	0.000000	0.003025	0.000000	0.000028	0	0.718749
57.450000	0.995722	0.000000	0.003025	0.000000	0.000039	0	0.718749
57.500000	0.995654	0.000000	0.003025	0.000000	0.000057	0	0.718749
57.550000	0.996053	0.000000	0.003025	0.000000	0.000095	0	0.718749
57.600000	0.996378	0.000000	0.003025	0.000000	0.000142	0	0.718749
57.650000	0.997025	0.000000	0.003025	0.000000	0.000185	0	0.718749
57.700000	0.997287	0.000000	0.003025	0.000001	0.000216	0	0.718749
57.750000	0.997467	0.000000	0.003025	0.000001	0.000225	0	0.718749
57.800000	0.997332	0.000000	0.003025	0.000001	0.000212	0	0.718749
57.850000	0.997365	0.000000	0.003025	0.000001	0.000190	0	0.718749
57.900000	0.997152	0.000000	0.003025	0.000001	0.000161	0	0.718749
57.950000	0.997248	0.000000	0.003025	0.000001	0.000124	0	0.718749
58.000000	0.996828	0.000000	0.003025	0.000001	0.000097	0	0.718749
58.050000	0.996759	0.000000	0.003025	0.000000	0.000067	0	0.718749
58.100000	0.996995	0.000000	0.003025	0.000000	0.000046	0	0.718749
58.150000	0.997332	0.000000	0.003025	0.000000	0.000036	0	0.718749
58.200000	0.996432	0.000000	0.003025	0.000000	0.000036	0	0.718749
58.250000	0.996284	0.000000	0.003025	0.000000	0.000041	0	0.718749
58.300000	0.996107	0.000000	0.003025	0.000000	0.000135	0	0.718749
58.350000	0.996069	0.000000	0.003025	0.000000	0.000566	0	0.718749
58.400000	0.996647	0.000000	0.003025	0.000000	0.001647	0	0.718749
58.450000	0.997263	0.000000	0.003025	0.000000	0.004040	0	0.718749
58.500000	0.996475	0.000000	0.003025	0.000000	0.008411	0	0.718749
58.550000	0.996047	0.000000	0.003025	0.000000	0.015965	0	0.718749
58.600000	0.995716	0.000000	0.003025	0.000000	0.027847	0	0.718749
58.650000	0.992624	0.000000	0.003025	0.000001	0.043704	0	0.718749
58.700000	0.987888	0.000000	0.003025	0.000007	0.064233	0	0.718749
58.750000	0.980103	0.000000	0.003025	0.000025	0.090260	0	0.718749
58.800000	0.971020	0.000000	0.003025	0.000066	0.119400	0	0.718749
58.850000	0.957643	0.000000	0.003025	0.000158	0.140702	0	0.718749
58.900000	0.942609	0.000000	0.003025	0.000324	0.152204	0	0.718749
58.950000	0.925609	0.000000	0.003025	0.000591	0.155066	0	0.718749
59.000000	0.905427	0.000000	0.003025	0.000997	0.150695	0	0.718749
59.050000	0.881500	0.000000	0.003025	0.001592	0.139114	0	0.718749
59.100000	0.852341	0.000000	0.003025	0.002449	0.122443	0	0.718749
59.150000	0.819430	0.000000	0.003025	0.003640	0.104724	0	0.718749
59.200000	0.779608	0.000000	0.003025	0.005288	0.088775	0	0.718749
59.250000	0.728993	0.000000	0.003025	0.007639	0.074331	0	0.718749
59.300000	0.672096	0.000000	0.003025	0.010892	0.061320	0	0.718749
59.350000	0.612819	0.000000	0.003025	0.015068	0.052362	0	0.718749
59.400000	0.549869	0.000000	0.003025	0.020211	0.045478	0	0.718749
59.450000	0.486327	0.000000	0.003025	0.026132	0.039406	0	0.718749
59.500000	0.424825	0.000000	0.003025	0.032512	0.032335	0	0.718749
59.550000	0.363608	0.000000	0.003025	0.038994	0.024639	0	0.718749
59.600000	0.304840	0.000000	0.003025	0.045059	0.017947	0	0.718749
59.650000	0.260297	0.000000	0.003025	0.049550	0.016677	0	0.718749
59.700000	0.208062	0.000000	0.003025	0.052667	0.021199	0	0.718749
59.750000	0.161490	0.000000	0.003025	0.054058	0.033049	0	0.718749
59.800000	0.119670	0.000000	0.003025	0.053441	0.056110	0	0.718749
59.850000	0.084429	0.000000	0.003025	0.050793	0.091691	0	0.718749
59.900000	0.059425	0.000000	0.003025	0.046433	0.135281	0	0.718749
59.950000	0.044067	0.000000	0.003025	0.040745	0.182362	0	0.718749
60.000000	0.032889	0.000000	0.003025	0.034269	0.230038	0	0.718749
60.050000	0.028286	0.000000	0.003025	0.027583	0.271235	0	0.718749
60.100000	0.025012	0.000000	0.003025	0.021253	0.299683	0	0.718749
60.150000	0.025069	0.000000	0.003025	0.015563	0.304813	0	0.718749
60.200000	0.025885	0.000000	0.003025	0.010831	0.286288	0	0.718749
60.250000	0.025725	0.000000	0.003025	0.007185	0.249110	0	0.718749
60.300000	0.014826	0.000000	0.003025	0.004329	0.205476	0	0.718749
60.350000	0.014916	0.000000	0.003025	0.002380	0.156509	0	0.718749
60.400000	0.014375	0.000000	0.003025	0.001171	0.107126	0	0.718749
60.450000	0.014153	0.000000	0.003025	0.000518	0.065484	0	0.718749
60.500000	0.014301	0.000000	0.003025	0.000223	0.035976	0	0.718749
60.550000	0.014606	0.000000	0.003025	0.000104	0.016300	0	0.718749
60.600000	0.014749	0.000737	0.000369	0.000055	0.005063	1	0.718767
60.650000	0.014293	0.001452	0.001095	0.000039	0.001376	1	0.718822
60.700000	0.014208	0.002163	0.001807	0.000031	0.000729	1	0.718912
60.750000	0.014448	0.002885	0.002524	0.000026	0.000690	1	0.719038
60.800000	0.014070	0.003588	0.003237	0.000020	0.000617	1	0.719200
60.850000	0.014074	0.004292	0.003940	0.000012	0.000389	1	0.719397
60.900000	0.014220	0.000000	0.003940	0.000001	0.000033	0	0.719397
60.950000	0.014435	0.000000	0.003940	0.000000	0.000004	0	0.719397
61.000000	0.014665	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.050000	0.014441	0.000000	0.003940	0.000000	0.000002	0	0.719397
61.100000	0.014511	0.000000	0.003940	0.000000	0.000002	0	0.719397
61.150000	0.014270	0.000000	0.003940	0.000000	0.000002	0	0.719397
61.200000	0.014116	0.000000	0.003940	0.000000	0.000002	0	0.719397
61.250000	0.014043	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.300000	0.014192	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.350000	0.013885	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.400000	0.013956	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.450000	0.013877	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.500000	0.013800	0.000000	0.003940	0.000000	0.000000	0	0.719397
61.550000	0.013645	0.000000	0.003940	0.000000	0.000000	0	0.719397
61.600000	0.013727	0.000000	0.003940	0.000000	0.000000	0	0.719397
61.650000	0.013795	0.000000	0.003940	0.000000	0.000000	0	0.719397
61.700000	0.013875	0.000000	0.003940	0.000000	0.000000	0	0.719397
61.750000	0.014185	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.800000	0.014179	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.850000	0.014172	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.900000	0.013941	0.000000	0.003940	0.000000	0.000001	0	0.719397
61.950000	0.013876	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.000000	0.013560	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.050000	0.013252	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.100000	0.013178	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.150000	0.012949	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.200000	0.012955	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.250000	0.012812	0.000000	0.003940	0.000000	0.000000	0	0.719397
62.300000	0.012806	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.350000	0.013108	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.400000	0.013402	0.000000	0.003940	0.000000	0.000001	0	0.719397
62.450000	0.013658	0.000000	0.003940	0.000000	0.000002	0	0.719397
